1211201851	西藏银币十两	0.jpg	1.jpg	XF	45	1950
1211611815	湖北省造一圆	70436.jpg	70437.jpg	AU	02	1909
1211611817	湖北省造一圆	70438.jpg	70439.jpg	AU	02	1909
1211611825	袁世凯像壹圆	70440.jpg	70441.jpg	XF	06	1920
1211611827	袁世凯像壹圆	70442.jpg	70443.jpg	AU	09	1920
1211611851	云南省造半圆	70444.jpg	70445.jpg	XF	40	1909
1211611861	云南省造半圆	70446.jpg	70447.jpg	XF	06	1908
1211611871	袁世凯像壹角	70448.jpg	70449.jpg	XF	40	1914
1211611875	袁世凯像壹角	70450.jpg	70451.jpg	XF	06	1914
1211611877	袁世凯像壹角	70452.jpg	70453.jpg	XF	06	1914
1211611885	东三省造一角	70454.jpg	70455.jpg	XF	40	1907
1211611889	袁世凯像壹角	70456.jpg	70457.jpg	XF	06	1914
1211611893	袁世凯像壹圆	70458.jpg	70459.jpg	XF	01	1914
1211611895	袁世凯像壹圆	70460.jpg	70461.jpg	XF	06	1914
1211611901	袁世凯像壹圆	70463.jpg	70464.jpg	XF	06	1920
1211611903	袁世凯像壹圆	70465.jpg	70466.jpg	XF	06	1920
1211611909	袁世凯像壹圆	70467.jpg	70468.jpg	AU	06	1914
1211611917	北洋局造一圆	70469.jpg	70470.jpg	XF	06	1908
1211611947	大清银币壹圆	70471.jpg	70472.jpg	XF	06	1911
1211611949	云南省造半圆	70473.jpg	70474.jpg	XF	01	1911
1211710059	袁世凯像壹圆	70475.jpg	70476.jpg	XF	09	1914
1211710061	袁世凯像壹圆	70477.jpg	70478.jpg	XF	06	1920
1211710069	福建省造5分	70479.jpg	70480.jpg	VF	35	1894
1211710081	孙中山像壹圆	70481.jpg	70482.jpg	AU	02	1934
1211710085	云南省造半圆	70483.jpg	70484.jpg	XF	06	1911
1211710087	云南省造半圆	70485.jpg	70486.jpg	XF	40	1911
1211710089	云南省造半圆	70487.jpg	70488.jpg	XF	01	1911
1211710091	云南省造半圆	70489.jpg	70490.jpg	XF	01	1911
1211710095	云南省造半圆	70492.jpg	70493.jpg	XF	01	1911
1211710097	云南省造半圆	70494.jpg	70495.jpg	XF	01	1911
1211710099	云南省造半圆	70496.jpg	70497.jpg	XF	01	1911
1211710103	云南省造半圆	70498.jpg	70499.jpg	XF	01	1911
1211710107	云南省造半圆	70501.jpg	70502.jpg	XF	01	1911
1211710109	云南省造半圆	70503.jpg	70504.jpg	XF	01	1911
1211710111	云南省造半圆	70505.jpg	70506.jpg	XF	01	1911
1211710113	云南省造半圆	70507.jpg	70508.jpg	XF	01	1911
1211710117	云南省造半圆	70509.jpg	70510.jpg	XF	01	1911
1211710119	云南省造半圆	70511.jpg	70512.jpg	XF	01	1911
1211710121	云南省造半圆	70513.jpg	70514.jpg	XF	01	1911
1211710123	云南省造半圆	70515.jpg	70516.jpg	XF	01	1911
1211710125	云南省造半圆	70517.jpg	70518.jpg	XF	01	1911
1211710127	云南省造半圆	70519.jpg	70520.jpg	XF	01	1911
1211710129	云南省造半圆	70521.jpg	70522.jpg	XF	01	1911
1211710133	云南省造半圆	70523.jpg	70524.jpg	XF	01	1911
1211710135	云南省造半圆	70525.jpg	70526.jpg	XF	01	1911
1211710137	云南省造半圆	70527.jpg	70528.jpg	XF	01	1911
1211710139	云南省造半圆	70529.jpg	70530.jpg	XF	01	1911
1211710141	云南省造半圆	70531.jpg	70532.jpg	XF	01	1911
1211710143	云南省造半圆	70533.jpg	70534.jpg	XF	01	1911
1211710145	云南省造半圆	70535.jpg	70536.jpg	XF	01	1911
1211710147	云南省造半圆	70537.jpg	70538.jpg	XF	01	1911
1211710151	云南省造半圆	70539.jpg	70540.jpg	XF	01	1911
1211710153	云南省造半圆	70541.jpg	70542.jpg	XF	01	1911
1211710155	云南省造半圆	70543.jpg	70544.jpg	XF	01	1911
1211710159	云南省造半圆	70545.jpg	70546.jpg	XF	01	1911
1211710161	云南省造半圆	70547.jpg	70548.jpg	XF	01	1911
1211710165	云南省造半圆	70549.jpg	70550.jpg	XF	01	1911
1211710169	云南省造半圆	70551.jpg	70552.jpg	XF	01	1911
1211710171	云南省造半圆	70553.jpg	70554.jpg	XF	01	1911
1211710173	云南省造半圆	70555.jpg	70556.jpg	XF	01	1911
1211710175	云南省造半圆	70557.jpg	70558.jpg	XF	01	1911
1211710179	云南省造半圆	70559.jpg	70560.jpg	XF	01	1911
1211710181	云南省造半圆	70561.jpg	70562.jpg	XF	01	1911
1211710183	云南省造半圆	70563.jpg	70564.jpg	XF	01	1911
1211710185	云南省造半圆	70565.jpg	70566.jpg	XF	01	1911
1211710187	云南省造半圆	70567.jpg	70568.jpg	XF	01	1911
1211710189	云南省造半圆	70569.jpg	70570.jpg	XF	01	1911
1211710191	云南省造半圆	70571.jpg	70572.jpg	XF	01	1911
1211710193	云南省造半圆	70573.jpg	70574.jpg	XF	06	1911
1211710195	云南省造半圆	70575.jpg	70576.jpg	XF	06	1911
1211710197	云南省造半圆	70577.jpg	70578.jpg	XF	06	1911
1211710199	云南省造半圆	70579.jpg	70580.jpg	XF	06	1911
1211710211	云南省造半圆	70581.jpg	70582.jpg	XF	06	1911
1211710213	云南省造半圆	70583.jpg	70584.jpg	XF	06	1911
1211710319	云南省造半圆	70585.jpg	70586.jpg	AU	01	1911
1211710349	云南省造半圆	70587.jpg	70588.jpg	XF	01	1911
1211710351	云南省造半圆	70589.jpg	70590.jpg	XF	01	1911
1211710353	云南省造半圆	70591.jpg	70592.jpg	XF	01	1911
1211710355	云南省造半圆	70593.jpg	70594.jpg	XF	01	1911
1211710357	云南省造半圆	70595.jpg	70596.jpg	XF	01	1911
1211710359	云南省造半圆	70597.jpg	70598.jpg	XF	01	1911
1211710361	云南省造半圆	70599.jpg	70600.jpg	XF	01	1911
1211710363	云南省造半圆	70601.jpg	70602.jpg	XF	01	1911
1211710365	云南省造半圆	70603.jpg	70604.jpg	XF	01	1911
1211710367	云南省造半圆	70605.jpg	70606.jpg	XF	01	1911
1211710369	云南省造半圆	70607.jpg	70608.jpg	XF	01	1911
1211710373	云南省造半圆	70610.jpg	70611.jpg	XF	01	1911
1211710375	云南省造半圆	70612.jpg	70613.jpg	XF	01	1911
1211710377	云南省造半圆	70614.jpg	70615.jpg	XF	01	1911
1211710379	云南省造半圆	70616.jpg	70617.jpg	XF	01	1911
1211710399	云南省造半圆	70619.jpg	70620.jpg	AU	06	1911
1211710403	袁世凯像壹圆	70621.jpg	70622.jpg	XF	09	1914
1211710425	广东省造贰毫	70623.jpg	70624.jpg	MS	01	1921
1211710499	广东省造贰毫	70625.jpg	70626.jpg	XF	02	1920
1211710511	广东省造贰毫	70627.jpg	70628.jpg	AU	06	1922
1211710545	开国纪念壹圆	70629.jpg	70630.jpg	XF	09	1927
1211710547	开国纪念壹圆	70631.jpg	70632.jpg	XF	06	1927
1211710549	开国纪念壹圆	70633.jpg	70634.jpg	XF	09	1927
1211710551	开国纪念壹圆	70635.jpg	70636.jpg	XF	09	1927
1211710553	开国纪念壹圆	70637.jpg	70638.jpg	XF	09	1927
1211710555	开国纪念壹圆	70639.jpg	70640.jpg	XF	09	1927
1211710557	开国纪念壹圆	70641.jpg	70642.jpg	XF	01	1927
1211710559	开国纪念壹圆	70643.jpg	70644.jpg	XF	02	1927
1211710561	开国纪念壹圆	70645.jpg	70646.jpg	XF	02	1927
1211710565	开国纪念壹圆	70647.jpg	70648.jpg	XF	02	1927
1211710567	开国纪念壹圆	70649.jpg	70650.jpg	AU	09	1927
1211710573	大清银币壹圆	70651.jpg	70652.jpg	AU	09	1911
1211710575	袁世凯像壹圆	70653.jpg	70654.jpg	XF	06	1914
1211710577	袁世凯像壹圆	70655.jpg	70656.jpg	XF	09	1919
1211710589	袁世凯像壹圆	70657.jpg	70658.jpg	XF	06	1920
1211710591	袁世凯像壹圆	70659.jpg	70660.jpg	XF	01	1914
1211710593	四川银币壹圆	70661.jpg	70662.jpg	XF	40	1912
1211710599	开国纪念壹圆	70663.jpg	70664.jpg	XF	06	1927
1211710671	袁世凯像壹圆	70665.jpg	70666.jpg	XF	09	1914
1211710701	袁世凯像壹圆	70667.jpg	70668.jpg	AU	01	1914
1211710713	袁世凯像壹圆	70669.jpg	70670.jpg	XF	01	1914
1211710753	北洋局造一圆	70671.jpg	70672.jpg	XF	09	1908
1211710767	云南省造半圆	70673.jpg	70674.jpg	XF	06	1911
1211710773	吉林省造一角	70675.jpg	70676.jpg	VF	35	1898
1211710789	大清银币壹圆	70677.jpg	70678.jpg	XF	03	1911
1211710791	江南省造一圆	70679.jpg	70680.jpg	XF	09	1904
1211710793	江南省造一圆	70681.jpg	70682.jpg	XF	06	1904
1211710795	江南省造一圆	70683.jpg	70684.jpg	XF	03	1904
1211710797	湖北省造一圆	70685.jpg	70686.jpg	XF	03	1909
1211710799	湖北省造一圆	70687.jpg	70688.jpg	XF	06	1909
1211710801	湖北省造一圆	70689.jpg	70690.jpg	XF	03	1909
1211710803	湖北省造一圆	70691.jpg	70692.jpg	XF	03	1909
1211710805	湖北省造一圆	70693.jpg	70694.jpg	XF	03	1895
1211710807	湖北省造一圆	70695.jpg	70696.jpg	XF	03	1895
1211710809	湖北省造一圆	70697.jpg	70698.jpg	XF	03	1895
1211710817	袁世凯像壹圆	70699.jpg	70700.jpg	XF	01	1914
1211710821	袁世凯像壹圆	70701.jpg	70702.jpg	XF	01	1920
1211710823	苏维埃贰角	70703.jpg	70704.jpg	XF	01	1933
1211710827	袁世凯像壹圆	70705.jpg	70706.jpg	XF	06	1921
1211710829	袁世凯像壹圆	70707.jpg	70708.jpg	XF	09	1914
1211710831	袁世凯像壹圆	70709.jpg	70710.jpg	XF	01	1914
1211710835	袁世凯像壹圆	70711.jpg	70712.jpg	XF	01	1914
1211710851	袁世凯像壹圆	70713.jpg	70714.jpg	XF	09	1914
1211710853	袁世凯像壹圆	70715.jpg	70716.jpg	XF	06	1920
1211710865	江南省造一圆	70717.jpg	70718.jpg	AU	02	1904
1211710869	大清银币壹圆	70719.jpg	70720.jpg	XF	09	1911
1211710875	袁世凯像壹圆	70721.jpg	70722.jpg	XF	06	1920
1211710877	开国纪念壹圆	70723.jpg	70724.jpg	AU	06	1927
1211710885	江南省造一圆	70725.jpg	70726.jpg	XF	06	1901
1211710891	云南省造半圆	70727.jpg	70728.jpg	XF	07	1911
1211710899	开国纪念壹圆	70729.jpg	70730.jpg	XF	01	1927
1211710901	北洋局造一圆	70731.jpg	70732.jpg	XF	01	1908
1211710903	大清银币壹圆	70733.jpg	70734.jpg	XF	01	1911
1211710909	北洋局造一圆	70735.jpg	70736.jpg	XF	01	1903
1211710911	湖南省造一角	70737.jpg	70738.jpg	XF	40	1898
1211710913	孙中山像壹圆	70739.jpg	70740.jpg	AU	09	1934
1211710915	北洋局造一圆	70741.jpg	70742.jpg	XF	02	1907
1211710923	袁世凯像壹圆	70743.jpg	70744.jpg	XF	03	1919
1211710937	江南省造一圆	70745.jpg	70746.jpg	XF	01	1904
1211710941	北洋局造一圆	70747.jpg	70748.jpg	XF	01	1908
1211710945	四川省造卢比	70749.jpg	70750.jpg	XF	01	1902
1211710947	袁世凯像壹圆	70751.jpg	70752.jpg	AU	01	1914
1211710949	袁世凯像壹圆	70753.jpg	70754.jpg	XF	01	1920
1211710951	袁世凯像壹圆	70755.jpg	70756.jpg	XF	01	1919
1211710955	袁世凯像壹圆	70757.jpg	70758.jpg	XF	01	1921
1211710985	袁世凯像壹圆	70759.jpg	70760.jpg	XF	06	1914
1211710987	袁世凯像壹圆	70761.jpg	70762.jpg	AU	09	1914
1211710993	云南省造半圆	70763.jpg	70764.jpg	XF	06	1909
1211710995	四川银币壹圆	70765.jpg	70766.jpg	XF	06	1912
1211710997	开国纪念壹圆	70767.jpg	70768.jpg	AU	03	1927
1211711005	开国纪念壹圆	70769.jpg	70770.jpg	AU	06	1927
1211711007	袁世凯像壹圆	70771.jpg	70772.jpg	AU	06	1919
1211711009	袁世凯像壹圆	70773.jpg	70774.jpg	AU	09	1914
1211711013	大清银币壹圆	70775.jpg	70776.jpg	XF	03	1911
1211711015	北洋局造一圆	70777.jpg	70778.jpg	XF	09	1908
1211711031	北洋局造一圆	70779.jpg	70780.jpg	XF	02	1908
1211711033	开国纪念壹圆	70781.jpg	70782.jpg	MS	02	1927
1211711045	云南省造半圆	70783.jpg	70784.jpg	AU	06	1911
1211711047	云南省造半圆	70785.jpg	70786.jpg	AU	06	1911
1211711049	云南省造半圆	70787.jpg	70788.jpg	AU	01	1911
1211711051	云南省造半圆	70789.jpg	70790.jpg	AU	01	1911
1211711053	云南省造半圆	70791.jpg	70792.jpg	AU	01	1911
1211711055	北洋局造一圆	70793.jpg	70794.jpg	XF	06	1908
1211711057	开国纪念壹圆	70795.jpg	70796.jpg	XF	06	1927
1211711065	袁世凯像壹圆	70797.jpg	70798.jpg	AU	02	1914
1211711069	袁世凯像壹圆	70799.jpg	70800.jpg	XF	01	1914
1211711075	开国纪念壹圆	70801.jpg	70802.jpg	XF	01	1927
1211711077	云南省造半圆	70803.jpg	70804.jpg	XF	02	1911
1211711093	袁世凯像壹圆	70805.jpg	70806.jpg	XF	06	1920
1211711095	广东省造一圆	70807.jpg	70808.jpg	AU	09	1890
1211711101	袁世凯像壹圆	70809.jpg	70810.jpg	AU	01	1914
1211711103	袁世凯像壹圆	70811.jpg	70812.jpg	AU	01	1914
1211711105	袁世凯像壹圆	70813.jpg	70814.jpg	AU	01	1914
1211711107	袁世凯像壹圆	70815.jpg	70816.jpg	AU	01	1914
1211711109	袁世凯像壹圆	70817.jpg	70818.jpg	AU	01	1921
1211711111	孙中山像壹圆	70819.jpg	70820.jpg	AU	01	1934
1211711113	孙中山像壹圆	70821.jpg	70822.jpg	AU	01	1934
1211711115	孙中山像壹圆	70823.jpg	70824.jpg	AU	01	1933
1211711137	袁世凯像壹圆	70825.jpg	70826.jpg	AU	01	1920
1211711139	袁世凯像壹圆	70827.jpg	70828.jpg	AU	01	1921
1211711141	袁世凯像壹圆	70829.jpg	70830.jpg	XF	01	1919
1211711145	袁世凯像壹圆	70831.jpg	70832.jpg	AU	01	1914
1211711147	袁世凯像壹圆	70833.jpg	70834.jpg	AU	01	1914
1211711177	袁世凯像贰角	70835.jpg	70836.jpg	XF	06	1914
1211711253	袁世凯像壹圆	70837.jpg	70838.jpg	XF	01	1914
1211711255	袁世凯像壹圆	70839.jpg	70840.jpg	XF	09	1914
1211711257	袁世凯像壹圆	70841.jpg	70842.jpg	XF	01	1921
1211711263	东三省造二角	70843.jpg	70844.jpg	XF	01	1907
1211711265	东三省造二角	70845.jpg	70846.jpg	XF	01	1909
1211711267	东三省造二角	70847.jpg	70848.jpg	AU	07	1909
1211711275	广东省造二角	70849.jpg	70850.jpg	XF	04	1890
1211711277	云南省造半圆	70851.jpg	70852.jpg	XF	06	1911
1211711281	四川银币壹圆	70853.jpg	70854.jpg	XF	01	1912
1211711287	云南省造半圆	70855.jpg	70856.jpg	XF	01	1911
1211711299	袁世凯像壹圆	70857.jpg	70858.jpg	XF	01	1914
1211711301	袁世凯像壹圆	70859.jpg	70860.jpg	XF	01	1914
1211711305	袁世凯像壹圆	70861.jpg	70862.jpg	XF	01	1921
1211711307	江南省造一圆	70863.jpg	70864.jpg	XF	09	1904
1211711309	北洋局造一圆	70865.jpg	70866.jpg	XF	06	1908
1211711315	北洋局造一圆	70867.jpg	70868.jpg	XF	01	1908
1211711317	北洋局造一圆	70869.jpg	70870.jpg	XF	06	1908
1211711319	北洋局造一圆	70871.jpg	70872.jpg	XF	09	1908
1211711321	北洋局造一圆	70873.jpg	70874.jpg	XF	09	1903
1211711351	广东省造二角	70875.jpg	70876.jpg	AU	01	1909
1211711383	袁世凯像壹圆	70877.jpg	70878.jpg	AU	02	1914
1211711385	大清银币壹圆	70879.jpg	70880.jpg	XF	02	1911
1211711387	孙中山像壹圆	70881.jpg	70882.jpg	AU	02	1933
1211711389	孙中山像壹圆	70883.jpg	70884.jpg	XF	02	1934
1211711393	开国纪念壹圆	70885.jpg	70886.jpg	XF	02	1927
1211711399	袁世凯像壹圆	70887.jpg	70888.jpg	MS	06	1921
1211711453	四川银币壹圆	70889.jpg	70890.jpg	AU	01	1912
1211711455	四川银币壹圆	70891.jpg	70892.jpg	AU	01	1912
1211711457	四川银币壹圆	70893.jpg	70894.jpg	AU	01	1912
1211711489	四川银币壹圆	70895.jpg	70896.jpg	AU	02	1912
1211711511	袁世凯像壹圆	70897.jpg	70898.jpg	AU	02	1920
1211711521	袁世凯像壹圆	70899.jpg	70900.jpg	XF	09	1914
1211711523	开国纪念壹圆	70901.jpg	70902.jpg	XF	01	1927
1211711525	开国纪念壹圆	70903.jpg	70904.jpg	XF	09	1927
1211711527	开国纪念壹圆	70905.jpg	70906.jpg	XF	02	1927
1211711529	江南省造一角	70907.jpg	70908.jpg	XF	40	1902
1211711531	江南省造一角	70909.jpg	70910.jpg	XF	40	1899
1211711535	江南省造一圆	70911.jpg	70912.jpg	XF	03	1901
1211711537	大清银币壹圆	70913.jpg	70914.jpg	XF	03	1911
1211711541	北洋局造壹圆	70915.jpg	70916.jpg	XF	03	1898
1211711543	袁世凯像中圆	70917.jpg	70918.jpg	VF	35	1914
1211711545	大清银币壹圆	70919.jpg	70920.jpg	XF	09	1911
1211711553	开国纪念壹圆	70921.jpg	70922.jpg	XF	09	1927
1211711559	孙中山像壹圆	70923.jpg	70924.jpg	AU	02	1934
1211711567	袁世凯像壹圆	70925.jpg	70926.jpg	XF	01	1914
1211711569	袁世凯像壹圆	70927.jpg	70928.jpg	XF	01	1914
1211711573	云南省造半圆	70929.jpg	70930.jpg	XF	01	1911
1211711579	云南省造半圆	70931.jpg	70932.jpg	XF	01	1911
1211711581	云南省造半圆	70933.jpg	70934.jpg	XF	01	1911
1211711585	云南省造半圆	70935.jpg	70936.jpg	XF	01	1911
1211711587	云南省造半圆	70937.jpg	70938.jpg	XF	01	1911
1211711591	云南省造半圆	70939.jpg	70940.jpg	XF	01	1911
1211711595	云南省造半圆	70941.jpg	70942.jpg	XF	01	1911
1211711603	云南省造半圆	70943.jpg	70944.jpg	XF	01	1911
1211711605	云南省造半圆	70945.jpg	70946.jpg	XF	01	1911
1211711607	云南省造半圆	70947.jpg	70948.jpg	XF	01	1911
1211711611	云南省造半圆	70949.jpg	70950.jpg	XF	01	1911
1211711613	云南省造半圆	70951.jpg	70952.jpg	XF	02	1911
1211711623	云南省造半圆	70953.jpg	70954.jpg	XF	01	1911
1211711627	云南省造半圆	70955.jpg	70956.jpg	XF	01	1911
1211711631	云南省造半圆	70957.jpg	70958.jpg	XF	01	1911
1211711633	云南省造半圆	70959.jpg	70960.jpg	XF	01	1911
1211711635	四川银币壹圆	70961.jpg	70962.jpg	XF	02	1912
1211711645	袁世凯像壹圆	70963.jpg	70964.jpg	AU	06	1914
1211711651	袁世凯像壹圆	70965.jpg	70966.jpg	XF	40	1920
1211711661	广东省造一圆	70967.jpg	70968.jpg	XF	03	1909
1211711667	大清银币壹圆	70969.jpg	70970.jpg	XF	03	1911
1211711677	北洋局造一圆	70971.jpg	70972.jpg	XF	01	1908
1211711681	北洋局造一圆	70973.jpg	70974.jpg	XF	40	1908
1211711689	云南省造半圆	70975.jpg	70976.jpg	XF	01	1911
1211711691	云南省造半圆	70977.jpg	70978.jpg	XF	01	1911
1211711693	云南省造半圆	70979.jpg	70980.jpg	XF	01	1911
1211711695	云南省造半圆	70981.jpg	70982.jpg	XF	01	1911
1211711755	造币总厂一圆	70983.jpg	70984.jpg	XF	03	1908
1211711757	大清银币壹圆	70985.jpg	70986.jpg	XF	01	1911
1211711765	袁世凯像壹圆	70987.jpg	70988.jpg	AU	06	1914
1211711767	袁世凯像壹角	70989.jpg	70990.jpg	XF	03	1916
1211711773	袁世凯像壹圆	70991.jpg	70992.jpg	XF	02	1914
1211711775	袁世凯像壹圆	70993.jpg	70994.jpg	AU	09	1914
1211711779	袁世凯像壹圆	70995.jpg	70996.jpg	XF	06	1914
1211711781	袁世凯像壹圆	70997.jpg	70998.jpg	XF	06	1914
1211711797	袁世凯像壹圆	70999.jpg	71000.jpg	XF	06	1921
1211711817	湖北省造一圆	71001.jpg	71002.jpg	XF	03	1909
1211711819	四川省造一圆	71003.jpg	71004.jpg	XF	40	1909
1211711839	开国纪念壹圆	71005.jpg	71006.jpg	XF	06	1927
1211711841	大清银币壹圆	71007.jpg	71008.jpg	XF	09	1911
1211711843	新疆喀什叁钱	71009.jpg	71010.jpg	XF	01	1902
1211711849	孙中山像壹圆	71011.jpg	71012.jpg	AU	06	1934
1211711851	造币总厂一圆	71013.jpg	71014.jpg	XF	01	1908
1211711855	大清银币壹圆	71015.jpg	71016.jpg	XF	06	1911
1211711861	大清银币壹圆	71017.jpg	71018.jpg	XF	40	1911
1211711865	湖南省造一角	71019.jpg	71020.jpg	AU	02	1898
1211711871	袁世凯像壹圆	71021.jpg	71022.jpg	XF	02	1914
1211711879	孙中山像壹圆	71023.jpg	71024.jpg	AU	01	1933
1211711895	造币总厂一圆	71025.jpg	71026.jpg	XF	01	1908
1211711905	江南省造一圆	71027.jpg	71028.jpg	XF	03	1899
1211711917	江南省造一圆	71029.jpg	71030.jpg	XF	03	1898
1211711919	江南省造一圆	71031.jpg	71032.jpg	XF	03	1898
1211711935	大清银币壹圆	71033.jpg	71034.jpg	XF	03	1911
1211711943	袁世凯像壹角	71035.jpg	71036.jpg	XF	06	1914
1211711953	造币总厂一圆	71037.jpg	71038.jpg	XF	01	1908
1211711955	广东省造一圆	71039.jpg	71040.jpg	XF	01	1890
1211711969	广东省造半圆	71041.jpg	71042.jpg	XF	40	1890
1211711971	袁世凯像壹圆	71043.jpg	71044.jpg	XF	06	1914
1211711987	袁世凯像壹圆	71045.jpg	71046.jpg	AU	01	1921
1211711989	袁世凯像壹圆	71047.jpg	71048.jpg	XF	07	1920
1211810001	孙中山像壹圆	71049.jpg	71050.jpg	XF	02	1933
1211810005	云南省造半圆	71051.jpg	71052.jpg	XF	40	1909
1211810035	孙中山像壹圆	71053.jpg	71054.jpg	AU	06	1934
1211810123	袁世凯像壹圆	71055.jpg	71056.jpg	XF	04	1921
1211810159	开国纪念壹圆	71057.jpg	71058.jpg	AU	01	1927
1211810163	袁世凯像壹圆	71059.jpg	71060.jpg	XF	06	1914
1211810209	云南省造半圆	71061.jpg	71062.jpg	XF	01	1911
1211810243	大清银币壹圆	71064.jpg	71065.jpg	AU	03	1911
1211810291	袁世凯像半圆	71066.jpg	71067.jpg	XF	40	1914
1211810365	袁世凯像贰角	71068.jpg	71069.jpg	XF	02	1916
1211810371	广东省造一圆	71070.jpg	71071.jpg	XF	03	1890
1211810385	袁世凯像中圆	71072.jpg	71073.jpg	VF	30	1914
1211810389	袁世凯像壹圆	71074.jpg	71075.jpg	AU	02	1920
1211810427	袁世凯像壹圆	71076.jpg	71077.jpg	XF	01	1914
1211810527	孙中山像壹圆	71078.jpg	71079.jpg	AU	02	1934
1211810531	北洋局造一圆	71080.jpg	71081.jpg	XF	03	1907
1211810539	北洋局造壹圆	71082.jpg	71083.jpg	XF	09	1897
1211810623	北洋局造一圆	71084.jpg	71085.jpg	AU	01	1908
1211810627	袁世凯像壹圆	71086.jpg	71087.jpg	MS	02	1921
1211810633	袁世凯像壹圆	71088.jpg	71089.jpg	XF	09	1914
1211810639	云南省造半圆	71090.jpg	71091.jpg	XF	40	1909
1211810641	四川银币壹圆	71092.jpg	71093.jpg	XF	01	1912
1211810643	四川银币壹圆	71094.jpg	71095.jpg	XF	04	1912
1211810645	四川银币壹圆	71096.jpg	71097.jpg	XF	40	1912
1211810657	袁世凯像壹圆	71098.jpg	71099.jpg	AU	09	1914
1211810659	饷银五钱	71100.jpg	71101.jpg	XF	40	1907
1211810663	北洋局造一圆	71102.jpg	71103.jpg	XF	40	1903
1211810667	唐继尧像半圆	71104.jpg	71105.jpg	XF	02	1919
1211810675	广东省造一圆	71106.jpg	71107.jpg	XF	03	1909
1211810709	大清银币壹圆	71108.jpg	71109.jpg	XF	03	1911
1211810713	袁世凯像壹圆	71110.jpg	71111.jpg	AU	06	1920
1211810715	袁世凯像壹圆	71112.jpg	71113.jpg	XF	01	1914
1211810717	袁世凯像壹圆	71114.jpg	71115.jpg	XF	01	1920
1211810721	袁世凯像壹圆	71116.jpg	71117.jpg	AU	02	1914
1211810725	袁世凯像壹圆	71118.jpg	71119.jpg	XF	01	1914
1211810731	袁世凯像壹圆	71120.jpg	71121.jpg	AU	01	1914
1211810733	袁世凯像壹圆	71122.jpg	71123.jpg	AU	06	1921
1211810741	袁世凯像壹圆	71124.jpg	71125.jpg	XF	09	1921
1211810743	袁世凯像壹圆	71126.jpg	71127.jpg	XF	01	1921
1211810775	开国纪念壹圆	71128.jpg	71129.jpg	AU	01	1927
1211810821	开国纪念壹圆	71130.jpg	71131.jpg	XF	02	1927
1211810849	云南省造一角	71132.jpg	71133.jpg	XF	06	1911
1211810867	北洋局造一圆	71134.jpg	71135.jpg	XF	09	1908
1211810877	广东省造贰毫	71139.jpg	71140.jpg	XF	01	1921
1211810879	广东省造贰毫	71141.jpg	71142.jpg	XF	01	1921
1211810889	开国纪念壹圆	71144.jpg	71145.jpg	MS	02	1927
1211810913	云南省造半圆	71146.jpg	71147.jpg	XF	06	1911
1211810915	云南省造半圆	71148.jpg	71149.jpg	XF	01	1911
1211810917	云南省造半圆	71150.jpg	71151.jpg	XF	06	1911
1211810927	大清银币壹圆	71152.jpg	71153.jpg	XF	01	1911
1211810937	四川省造一圆	71154.jpg	71155.jpg	XF	06	1898
1211810939	四川省造一圆	71156.jpg	71157.jpg	XF	09	1898
1211810941	四川省造一圆	71158.jpg	71159.jpg	XF	06	1909
1211810943	四川银币壹圆	71160.jpg	71161.jpg	XF	06	1912
1211810951	袁世凯像壹圆	71162.jpg	71163.jpg	XF	06	1914
1211810973	广东省造二角	71164.jpg	71165.jpg	XF	40	1890
1211810975	开国纪念壹圆	71166.jpg	71167.jpg	XF	02	1927
1211811041	开国纪念壹圆	71168.jpg	71169.jpg	XF	06	1927
1211811047	北洋局造一圆	71170.jpg	71171.jpg	XF	01	1908
1211811051	袁世凯像壹圆	71172.jpg	71173.jpg	AU	04	1914
1211811053	袁世凯像壹圆	71174.jpg	71175.jpg	XF	01	1914
1211811055	江南省造一圆	71176.jpg	71177.jpg	AU	09	1904
1211811087	袁世凯像壹圆	71178.jpg	71179.jpg	AU	01	1914
1211811089	袁世凯像壹圆	71180.jpg	71181.jpg	VF	06	1919
1211811119	云南省造半圆	71182.jpg	71183.jpg	AU	02	1911
1211811121	云南省造半圆	71184.jpg	71185.jpg	AU	02	1911
1211811123	云南省造半圆	71186.jpg	71187.jpg	AU	02	1911
1211811127	云南省造半圆	71188.jpg	71189.jpg	XF	06	1911
1211811129	广西省造贰毫	71190.jpg	71191.jpg	XF	06	1924
1211811189	袁世凯像壹圆	71192.jpg	71193.jpg	AU	06	1914
1211811227	袁世凯像壹圆	71194.jpg	71195.jpg	XF	06	1921
1211811229	袁世凯像壹圆	71196.jpg	71197.jpg	AU	09	1921
1211811243	袁世凯像壹圆	71198.jpg	71199.jpg	AU	02	1914
1211811245	袁世凯像壹圆	71200.jpg	71201.jpg	AU	02	1914
1211811247	袁世凯像壹圆	71202.jpg	71203.jpg	AU	02	1914
1211811249	袁世凯像壹圆	71204.jpg	71205.jpg	AU	02	1914
1211811257	云南省造半圆	71206.jpg	71207.jpg	XF	02	1911
1211811259	袁世凯像壹圆	71208.jpg	71209.jpg	XF	01	1919
1211811261	开国纪念壹圆	71210.jpg	71211.jpg	XF	06	1927
1211811263	袁世凯像壹圆	71212.jpg	71213.jpg	XF	06	1914
1211811315	云南省造贰角	71214.jpg	71215.jpg	XF	06	1949
